utt_id,path,text,text_enhanced,spkid,start_s,end_s,problems
110622_A114628500#8309#9005548716908732,110622/A114628500#8309#9005548716908732.wav,MỞ BÀI HÁT HÀ GIANG ƠI CỦA QUÁCH BEEN,MỞ BÀI HÁT HÀ GIANG ƠI CỦA QUÁCH BEEN,110622,0.3757587683860262,3.5172517913924697,['Có từ tiếng Anh']
110622_A1118862736#8391#9005549773966931,110622/A1118862736#8391#9005549773966931.wav,MỞ ALBUM CẦU CHO CHA MẸ,MỞ ALBUM CẦU CHO CHA MẸ,110622,1.4487392879229617,3.437723380455133,['Có từ tiếng Anh']
110622_A1112355522#1250#9005549098032997,110622/A1112355522#1250#9005549098032997.wav,BẮC GIANG,BẮC GIANG,110622,2.8,3.8568528154669934,['Đọc khó nghe']
110622_A1119047133#8866#9005548101138984,110622/A1119047133#8866#9005548101138984.wav,BẢNG TIN COVID,BẢNG TIN COVID,110622,1.7780755913992068,3.142587575491752,['Có từ tiếng Anh']
110622_A1119047133#8866#9005550345729160,110622/A1119047133#8866#9005550345729160.wav,MỞ TIẾNG CON DÊ NAI,MỞ TIẾNG CON DÊ NAI,110622,2.327800958354894,4.945109276858548,['Đọc khó nghe']
110622_A117032710#8838#9005549102332953,110622/A117032710#8838#9005549102332953.wav,TÂM ĐANG LƯỢNG,TÂM ĐANG LƯỢNG,110622,1.6837864694424465,3.2199886291209445,['Đọc khó nghe']
110622_A1112491907#1271#9005549666233153,110622/A1112491907#1271#9005549666233153.wav,MỞ BÀI VÌ TƯƠNG LAI CỦA ANH,MỞ BÀI VÌ TƯƠNG LAI CỦA ANH,110622,2.2166378066378067,4.0509730954180005,['Đọc khó nghe']
110622_A114705743#8743#9005548715468070,110622/A114705743#8743#9005548715468070.wav,MỞ MÁI CHE,MỞ MÁI CHE,110622,1.3310150652716253,3.614104897370204,['Đọc khó nghe']
110622_A1113335525#8622#9005549014502978,110622/A1113335525#8622#9005549014502978.wav,BỐ ƠI,BỐ ƠI,110622,0.2695866621231053,0.7695866621231053,"['Tạp âm', 'Đọc khó nghe']"
110622_A1113335525#8622#9005548198389824,110622/A1113335525#8622#9005548198389824.wav,MỞ BÀI LET IT GO,MỞ BÀI LET IT GO,110622,1.5510806103517472,3.393659210864546,"['Đọc khó nghe', 'Có từ tiếng Anh']"
110622_A1113335525#8622#9005549673720773,110622/A1113335525#8622#9005549673720773.wav,MỞ BÀI TA VỚI NHAU ĐI,MỞ BÀI TA VỚI NHAU ĐI,110622,2.38331250867694,3.938781356362213,['Đọc khó nghe']
110622_A1112121990#8597#9005548488725578,110622/A1112121990#8597#9005548488725578.wav,HÃY CHƠI TRÒ,HÃY CHƠI TRÒ,110622,2.823584827870542,3.861540046251244,['Đọc khó nghe']
110622_A1112889426#8710#9005550307647405,110622/A1112889426#8710#9005550307647405.wav,NHẠC,NHẠC,110622,2.64,4.37,['Đọc khó nghe']
110622_A1112889426#8710#9005550352812343,110622/A1112889426#8710#9005550352812343.wav,TRÒ CHƠI,TRÒ CHƠI,110622,0.2429490658353632,1.7,['Đọc khó nghe']
110622_A115766491#8694#9005549931214284,110622/A115766491#8694#9005549931214284.wav,BÂY GIỜ MỚI,BÂY GIỜ MỚI,110622,0.0,6.26,['Đọc khó nghe']
110622_A115766491#8694#9005548183020676,110622/A115766491#8694#9005548183020676.wav,KHÔNG GIỜ RỒI,KHÔNG GIỜ RỒI,110622,0.0,4.92,['Đọc khó nghe']
110622_A1112895604#8677#9005548450525352,110622/A1112895604#8677#9005548450525352.wav,YÊU THÌ PHẢI TIN CHỨ,YÊU THÌ PHẢI TIN CHỨ,110622,0.2823146921106104,4.73,['Đọc khó nghe']
110622_A114336173#8671#9005550209026104,110622/A114336173#8671#9005550209026104.wav,MỞ NHẠC CỨT CHÓ,MỞ NHẠC CỨT CHÓ,110622,1.4572174472757564,3.281459450818053,['Đọc khó nghe']
110622_A1112033566#8561#9005548961548669,110622/A1112033566#8561#9005548961548669.wav,TÔI CÓ THỂ ĐỔI TÊN CỦA BẠN LÀ LÀ KHÔNG,TÔI CÓ THỂ ĐỔI TÊN CỦA BẠN LÀ LÀ KHÔNG,110622,1.3909243295019158,4.784046934865901,['Đọc khó nghe']
110622_A1112490152#1232#9005549486939998,110622/A1112490152#1232#9005549486939998.wav,MỞ NHẠC VÀNG REMIX,MỞ NHẠC VÀNG REMIX,110622,1.371281609195402,2.7998275862068964,['Có từ tiếng Anh']
110622_A1112490152#1232#9005549173193893,110622/A1112490152#1232#9005549173193893.wav,MỞ NHẠC ÔNG NÔ END DỄ THƯƠNG,MỞ NHẠC ÔNG NOEL DỄ THƯƠNG,110622,1.4309367816091954,3.8060686863711,['Đọc khó nghe']
110622_A114675899#8092#9005548653502145,110622/A114675899#8092#9005548653502145.wav,GIẢI BÀI HÁT VỀ CONAN GAM,GIẢI BÀI HÁT VỀ CONAN GAM,110622,1.4724463601532565,4.181901340996168,['Đọc khó nghe']
110622_A114675899#8092#9005548132778173,110622/A114675899#8092#9005548132778173.wav,MỞ BÀI SUY TÌNH,MỞ BÀI SUY TÌNH,110622,1.47716091954023,3.1123216242005736,['Đọc khó nghe']
110622_A114675899#8092#9005548204434944,110622/A114675899#8092#9005548204434944.wav,THẰNG MỸ CỨ ĐIÊN,THẰNG MỸ CỨ ĐIÊN,110622,1.5113910440613023,3.51,['Đọc khó nghe']
110622_A114675899#8092#9005547976691916,110622/A114675899#8092#9005547976691916.wav,MỞ NHẠC TÀU HỒNG GAI,MỞ NHẠC TÀU HỒNG GAI,110622,1.414051724137931,2.8648520674307134,['Đọc khó nghe']
110622_A114675899#8092#9005548617529164,110622/A114675899#8092#9005548617529164.wav,MỞ NHẠC CÔ LẬP PHƯƠNG,MỞ NHẠC CÔ LẬP PHƯƠNG,110622,1.781172413793103,3.114337164750958,['Đọc khó nghe']
110622_A114675899#8092#9005548204872378,110622/A114675899#8092#9005548204872378.wav,BẮT BÀI SUPER IDOL,BẮT BÀI SUPER IDOL,110622,3.16,4.419359913793103,['Có từ tiếng Anh']
110622_A114675899#8092#9005548741489143,110622/A114675899#8092#9005548741489143.wav,MỞ NHẠC CÔ ĐỌC PHƯƠNG HAI,MỞ NHẠC CÔ ĐỌC PHƯƠNG 2,110622,1.52148754789272,2.960894636015325,['Đọc khó nghe']
110622_A114675899#8092#9005548105672982,110622/A114675899#8092#9005548105672982.wav,MỞ NHẠC RAP VỀ,MỞ NHẠC RAP VỀ,110622,1.7,3.79678448275862,['Đọc khó nghe']
110622_A1112350079#8079#9005547957196488,110622/A1112350079#8079#9005547957196488.wav,MỞ BÀI HÁT BAD HABITS,MỞ BÀI HÁT BAD HABITS,110622,1.42,2.9106019458128083,['Có từ tiếng Anh']
110622_A114795894#8075#9005550175716891,110622/A114795894#8075#9005550175716891.wav,MỞ BÀI HOW FAR YOU GO,MỞ BÀI HOW FAR YOU GO,110622,1.6407394636015329,5.01,['Có từ tiếng Anh']
110622_A1112173829#8048#9005550453137525,110622/A1112173829#8048#9005550453137525.wav,NGAY BÂY GIỜ HẢ,NGAY BÂY GIỜ HẢ,110622,1.9502844827586203,2.9781810344827586,['Đọc khó nghe']
110622_A1112173829#8048#9005550130463064,110622/A1112173829#8048#9005550130463064.wav,MỞ NHẠC BONEY,MỞ NHẠC BONEY,110622,1.6553045247314373,2.824677550958025,['Đọc khó nghe']
110622_A114705231#8279#9005548972934953,110622/A114705231#8279#9005548972934953.wav,AI HỎI TAO NÓI CHUYỆN VỢ TAO,AI HỎI TAO NÓI CHUYỆN VỢ TAO,110622,2.407773276286396,3.651770630462222,['Đọc khó nghe']
110622_A114998087#8243#9005549602354294,110622/A114998087#8243#9005549602354294.wav,MINECRAFT PE,MINECRAFT PE,110622,1.4321927732131814,3.229812541300605,"['Đọc khó nghe', 'Có từ tiếng Anh']"
110622_A114072516#8150#9005549310346657,110622/A114072516#8150#9005549310346657.wav,NHÀ EM CÓ SIÊU NHÂN KHÔNG,NHÀ EM CÓ SIÊU NHÂN KHÔNG,110622,1.6884736578614128,4.470818934871413,['Đọc khó nghe']
110622_A114072516#8150#9005549572016584,110622/A114072516#8150#9005549572016584.wav,TRỜI ƠI,TRỜI ƠI,110622,0.02,3.26,['Đọc khó nghe']
110622_A114936253#8121#9005548874481052,110622/A114936253#8121#9005548874481052.wav,ĐÁNH RẮM ĐI,ĐÁNH RẮM ĐI,110622,3.2547194981888867,4.394059293476203,['Đọc khó nghe']
110622_A114936253#8121#9005548967098884,110622/A114936253#8121#9005548967098884.wav,ĐÁNH RẮM,ĐÁNH RẮM,110622,0.66,3.73,['Đọc khó nghe']
110622_A114936253#8121#9005550015470764,110622/A114936253#8121#9005550015470764.wav,ĐÁNH RẮM,ĐÁNH RẮM,110622,1.3259867731879391,2.2438535711130463,['Đọc khó nghe']
110622_A114936253#8121#9005548874415275,110622/A114936253#8121#9005548874415275.wav,CÂY RẮN,CÂY RẮN,110622,1.2889268360405386,2.220338095036663,['Đọc khó nghe']
110622_A114780205#8118#9005550483469504,110622/A114780205#8118#9005550483469504.wav,NOBITA,NOBITA,110622,0.96,3.38,['Đọc khó nghe']
110622_A1112599169#1233#9005548962049950,110622/A1112599169#1233#9005548962049950.wav,ĐÚNG KHÔNG,ĐÚNG KHÔNG,110622,0.39,5.26,['Đọc khó nghe']
110622_A114214495#8105#9005550172185032,110622/A114214495#8105#9005550172185032.wav,TIẾNG VIỆT,TIẾNG VIỆT,110622,0.02,5.47,['Đọc khó nghe']
110622_A1112375338#8005#9005549950880595,110622/A1112375338#8005#9005549950880595.wav,PONY,PONY,110622,0.0,0.5,['Đọc khó nghe']
110622_A1048983712#8000#9005549916499515,110622/A1048983712#8000#9005549916499515.wav,SPIDER,SPIDER,110622,1.0291241444011123,1.88,['Đọc khó nghe']
110622_A1112270584#7975#9005548469299340,110622/A1112270584#7975#9005548469299340.wav,KIM LOẠI,KIM LOẠI,110622,0.0,2.77,['Đọc khó nghe']
110622_A114491659#7923#9005548578899271,110622/A114491659#7923#9005548578899271.wav,KỂ CHUYỆN CỔ TÍCH CHO HIẾU NGHE,KỂ CHUYỆN CỔ TÍCH CHO HIẾU NGHE,110622,2.149783339433485,3.890646450815588,['Đọc khó nghe']
110622_A114068294#8042#9005550272784908,110622/A114068294#8042#9005550272784908.wav,ÂM LƯỢNG,ÂM LƯỢNG,110622,1.42761980487928,2.807754344780584,['Đọc khó nghe']
110622_A114574653#8020#9005550255889049,110622/A114574653#8020#9005550255889049.wav,CHẠY CHẠY,CHẠY CHẠY,110622,0.14,4.54,"['Tạp âm', 'Đọc khó nghe']"
110622_A1048816479#7934#9005549828972116,110622/A1048816479#7934#9005549828972116.wav,BẬT BÀI HÁT FLY AWAY,BẬT BÀI HÁT FLY AWAY,110622,1.21028325739696,2.838736469232096,['Có từ tiếng Anh']
110622_A114491659#7923#9005548319463372,110622/A114491659#7923#9005548319463372.wav,RANG CƠM NGON,RANG CƠM NGON,110622,1.512986466076845,2.313682893070649,['Đọc khó nghe']
110622_A1202872044#7895#9005548990381884,110622/A1202872044#7895#9005548990381884.wav,KẾT NỐI BLUETOOTH,KẾT NỐI BLUETOOTH,110622,1.730861299374419,2.5028173866949373,['Có từ tiếng Anh']
110622_A115823136#7884#9005548134945103,110622/A115823136#7884#9005548134945103.wav,KỂ TIẾP,KỂ TIẾP,110622,1.3804179235083025,2.0030910661680075,['Đọc khó nghe']
110622_A1112506415#7851#9005548785193467,110622/A1112506415#7851#9005548785193467.wav,MỞ CON CÀO CÀO,MỞ CON CÀO CÀO,110622,2.519230371183724,3.8857741513426647,['Đọc khó nghe']
110622_A1112985044#7714#9005550338214716,110622/A1112985044#7714#9005550338214716.wav,BUỔI SÁNG,BUỔI SÁNG,110622,0.0,5.46,['Đọc khó nghe']
110622_A114466544#7687#9005549337528277,110622/A114466544#7687#9005549337528277.wav,GOOGLE,GOOGLE,110622,1.7476612017719888,2.670251410397183,['Có từ tiếng Anh']
110622_A114466544#7687#9005549784132087,110622/A114466544#7687#9005549784132087.wav,GOOGLE,GOOGLE,110622,1.4824395559089438,2.492028153252643,['Có từ tiếng Anh']
110622_A114206838#7762#9005548699747951,110622/A114206838#7762#9005548699747951.wav,MẤY GIỜ BÂY GIỜ,MẤY GIỜ BÂY GIỜ,110622,0.01,2.9,['Đọc khó nghe']
110622_A114206838#7762#9005550281143182,110622/A114206838#7762#9005550281143182.wav,AI LOVE YOU TIẾNG VIỆT LÀ GÌ,I LOVE YOU TIẾNG VIỆT LÀ GÌ,110622,1.2371524911758147,2.8172273446156706,['Có từ tiếng Anh']
110622_A1113310065#1192#9005548652620681,110622/A1113310065#1192#9005548652620681.wav,THIẾU NHI,THIẾU NHI,110622,0.0,2.75,"['Audio trống', 'Tạp âm']"
110622_A114143638#7830#9005550211980823,110622/A114143638#7830#9005550211980823.wav,CẤP QUYỀN LÀ THÀNH LẬP CÔNG TY MỚI THÔI BỞI VÌ NÓ CŨNG MUỐN CHẠY MẤT CÁI ĐÓ,CẤP QUYỀN LÀ THÀNH LẬP CÔNG TY MỚI THÔI BỞI VÌ NÓ CŨNG MUỐN CHẠY MẤT CÁI ĐÓ,110622,0.0,6.97,['Tạp âm']
110622_A1119658346#7822#9005548976682754,110622/A1119658346#7822#9005548976682754.wav,TÒA ÁN,TÒA ÁN,110622,0.0,2.81,"['Audio trống', 'Tạp âm']"
110622_A1119658346#7822#9005548976076605,110622/A1119658346#7822#9005548976076605.wav,TRÒ CHƠI,TRÒ CHƠI,110622,0.0,2.15,['Đọc khó nghe']
110622_A114418504#7773#9005550300179921,110622/A114418504#7773#9005550300179921.wav,ANH THÍCH NGHE BÀI HÁT GÌ,ANH THÍCH NGHE BÀI HÁT GÌ,110622,1.4180262552019531,2.6716104208748708,['Đọc khó nghe']
110622_A1113033214#1184#9005549829102039,110622/A1113033214#1184#9005549829102039.wav,TRỜI ƠI,TRỜI ƠI,110622,0.0268707482993199,6.70687074829932,"['Tạp âm', 'Đọc khó nghe']"
110622_A1112726507#1178#9005550116402999,110622/A1112726507#1178#9005550116402999.wav,NHẠC,NHẠC,110622,0.01,3.16,"['Audio trống', 'Tạp âm']"
110622_A1113195547#7741#9005549230974853,110622/A1113195547#7741#9005549230974853.wav,DỜI NHẠC,DỜI NHẠC,110622,1.322835813763564,1.8569619725284752,['Đọc khó nghe']
110622_A1113195547#7741#9005548216892091,110622/A1113195547#7741#9005548216892091.wav,TÂY DU KÝ,TÂY DU KÝ,110622,0.36,3.19,"['Tạp âm', 'Đọc khó nghe']"
110622_A1113195547#7741#9005549231016572,110622/A1113195547#7741#9005549231016572.wav,TẮT ĐÈN DOWNLIGHT,TẮT ĐÈN DOWNLIGHT,110622,1.1962278346843207,2.1518331341388786,['Có từ tiếng Anh']
110622_A1113195547#7741#9005549229345012,110622/A1113195547#7741#9005549229345012.wav,HELLO EM,HELLO EM,110622,1.9294097156487824,2.67466169399114,['Có từ tiếng Anh']
110622_A1048020236#7283#9005548401307182,110622/A1048020236#7283#9005548401307182.wav,HÁT BÀI BABY SHARK,HÁT BÀI BABY SHARK,110622,1.4037994270064242,2.9158408743831488,['Có từ tiếng Anh']
110622_A1048020236#7283#9005548400579634,110622/A1048020236#7283#9005548400579634.wav,BI KÊU NÀY,BI KÊU NÀY,110622,1.8097875464347764,3.004540111653814,['Đọc khó nghe']
110622_A1048020236#7283#9005549832073092,110622/A1048020236#7283#9005549832073092.wav,HÁT BÀI BABY SHARK,HÁT BÀI BABY SHARK,110622,1.409006180084897,3.024109230581534,['Có từ tiếng Anh']
110622_A1048020236#7283#9005548368399949,110622/A1048020236#7283#9005548368399949.wav,ÂM LƯỢNG,ÂM LƯỢNG,110622,1.3444115456943446,2.3369406993480526,['Đọc khó nghe']
110622_A117392378#7485#9005549063026845,110622/A117392378#7485#9005549063026845.wav,BẬT QUẠT,BẬT QUẠT,110622,0.0,0.5,"['Tạp âm', 'Đọc khó nghe']"
110622_A114396751#7450#9005550255665516,110622/A114396751#7450#9005550255665516.wav,CÁ ƠI,CÁ ƠI,110622,0.3095913739645518,1.4780272950243796,['Đọc khó nghe']
110622_A114396751#7450#9005548891046362,110622/A114396751#7450#9005548891046362.wav,CHÚNG TA CHỈ CẦN LIÊN QUAN ĐẾN STRESS VÀ LIÊN QUAN ĐẾN NÓ ĐẾN,CHÚNG TA CHỈ CẦN LIÊN QUAN ĐẾN STRESS VÀ LIÊN QUAN ĐẾN NÓ ĐẾN,110622,0.14,7.22,['Tạp âm']
110622_A114388081#7429#9005549695207664,110622/A114388081#7429#9005549695207664.wav,NGHE NHẠC BỜ LAY,NGHE NHẠC PLAY,110622,1.4289088300750108,2.47479801987021,['Có từ tiếng Anh']
110622_A114606162#7423#9005549307146706,110622/A114606162#7423#9005549307146706.wav,GÀ ĐÂU NÀO,GÀ ĐÂU NÀO,110622,0.0,6.62,['Đọc khó nghe']
110622_A114118840#7402#9005549324517715,110622/A114118840#7402#9005549324517715.wav,ĐÁNH EM NHA,ĐÁNH EM NHA,110622,0.0,4.02,['Đọc khó nghe']
110622_A114598890#7366#9005548476042126,110622/A114598890#7366#9005548476042126.wav,MỘT TRĂM MƯỜI HAI TRĂM,112 TRĂM,110622,0.0,0.5,['Đọc khó nghe']
110622_A1113926636#7347#9005547925391439,110622/A1113926636#7347#9005547925391439.wav,HÁT BÀI KẸO MÚT,HÁT BÀI KẸO MÚT,110622,1.3653765476506,2.278712531394747,['Đọc khó nghe']
110622_A114478062#7331#9005550302300869,110622/A114478062#7331#9005550302300869.wav,MỞ NHẠC THIẾU NHI,MỞ NHẠC THIẾU NHI,110622,2.087528260531176,3.526818728999519,['Đọc khó nghe']
110622_A1112880788#7673#9005548984571036,110622/A1112880788#7673#9005548984571036.wav,ĂN CƠM NHÉ,ĂN CƠM NHÉ,110622,0.63,5.49,['Tạp âm']
110622_A1112880788#7673#9005549394154112,110622/A1112880788#7673#9005549394154112.wav,ĐỌC PODCAST HÔM NAY,ĐỌC PODCAST HÔM NAY,110622,1.680821100917431,2.7777477064220184,['Có từ tiếng Anh']
110622_A114844336#7647#9005548169262905,110622/A114844336#7647#9005548169262905.wav,BUỔI TỐI,BUỔI TỐI,110622,0.0,4.14,['Tạp âm']
110622_A1203676342#7646#9005548891146446,110622/A1203676342#7646#9005548891146446.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,0.0,2.59,['Đọc khó nghe']
110622_A1203746148#7646#9005548269025893,110622/A1203746148#7646#9005548269025893.wav,NĂM NHÂN,NĂM NHÂN,110622,2.416975344036697,2.97,['Đọc khó nghe']
110622_A114750465#7645#9005548786984019,110622/A114750465#7645#9005548786984019.wav,MỞ I ĐI EM ÂU MỸ,MỞ EDM ÂU MỸ,110622,1.4912700688073397,2.9551357846440616,['Có từ tiếng Anh']
110622_A114637500#7627#9005549131995598,110622/A114637500#7627#9005549131995598.wav,TAO EM,TAO EM,110622,0.0,2.19,['Audio trống']
110622_A1048763753#7537#9005550227237992,110622/A1048763753#7537#9005550227237992.wav,MẸ ƠI,MẸ ƠI,110622,0.0,0.5,['Tạp âm']
110622_A114977805#7386#9005549670216671,110622/A114977805#7386#9005549670216671.wav,HÁT BÀI VỌNG CỔ REMIX,HÁT BÀI VỌNG CỔ REMIX,110622,1.490629157110092,4.290949876749739,['Có từ tiếng Anh']
110622_A1113455956#7369#9005549230419004,110622/A1113455956#7369#9005549230419004.wav,CÁI GÌ HẾT,CÁI GÌ HẾT,110622,0.2664779243119266,0.8950143348623852,['Đọc khó nghe']
110622_A114937507#7319#9005550141748120,110622/A114937507#7319#9005550141748120.wav,CON BIẾT RỒI,CON BIẾT RỒI,110622,0.0,3.6,['Đọc khó nghe']
110622_A1048020236#7283#9005549258401954,110622/A1048020236#7283#9005549258401954.wav,MÁY CÀY TÍ NỮA ANH MỚI ĐI,MÁY CÀY TÍ NỮA ANH MỚI ĐI,110622,0.0,4.4,['Đọc khó nghe']
110622_A1048020236#7283#9005549690828865,110622/A1048020236#7283#9005549690828865.wav,HÁT BÀI BABY SHARK CHO BI NGHE,HÁT BÀI BABY SHARK CHO BI NGHE,110622,1.755400802752294,3.358492545871561,"['Đọc khó nghe', 'Có từ tiếng Anh']"
110622_A1048020236#7283#9005549258527168,110622/A1048020236#7283#9005549258527168.wav,CÁI BÓNG CÓ Ý NGHĨA LÀ GÌ,CÁI BÓNG CÓ Ý NGHĨA LÀ GÌ,110622,0.0,4.4,"['Audio trống', 'Tạp âm']"
110622_A114937507#7319#9005549664275058,110622/A114937507#7319#9005549664275058.wav,BÀ,BÀ,110622,0.26,1.24,"['Tạp âm', 'Đọc khó nghe']"
110622_A114937507#7319#9005548107265198,110622/A114937507#7319#9005548107265198.wav,LÊN THĂM CHIỀU MAI LÊN CHIỀU MAI VỀ,LÊN THĂM CHIỀU MAI LÊN CHIỀU MAI VỀ,110622,0.2864929175133257,4.527014164973348,"['Audio trống', 'Tạp âm']"
110622_A1113712205#7313#9005548701246170,110622/A1113712205#7313#9005548701246170.wav,HELLO,HELLO,110622,0.1,3.57,"['Tạp âm', 'Đọc khó nghe']"
110622_A1113712205#7313#9005549058325791,110622/A1113712205#7313#9005549058325791.wav,HÁT BÀI HAPPY BIRTHDAY CHO BẮP,HÁT BÀI HAPPY BIRTHDAY CHO BẮP,110622,1.5356708694609569,3.2942937917281943,['Có từ tiếng Anh']
110622_A114193325#7298#9005549947736877,110622/A114193325#7298#9005549947736877.wav,TẮT BỜ LU TÚT,TẮT BLUETOOTH,110622,1.6740484814828838,2.252908413162735,['Có từ tiếng Anh']
110622_A114935471#7294#9005550432922460,110622/A114935471#7294#9005550432922460.wav,XE TẢI,XE TẢI,110622,0.0,1.86,"['Audio trống', 'Tạp âm', 'Đọc khó nghe']"
110622_A114935471#7294#9005548996009567,110622/A114935471#7294#9005548996009567.wav,CON GÁI,CON GÁI,110622,0.0,0.5,['Tạp âm']
110622_A114935471#7294#9005548565966345,110622/A114935471#7294#9005548565966345.wav,CON CHÓ,CON CHÓ,110622,1.245660267817702,2.040685068090316,"['Tạp âm', 'Đọc khó nghe', 'Không rõ cách đọc']"
110622_A114935471#7294#9005549486871819,110622/A114935471#7294#9005549486871819.wav,ĐI VỀ,ĐI VỀ,110622,0.26,6.01,"['Audio trống', 'Tạp âm', 'Đọc khó nghe']"
110622_A1112757167#1118#9005550253395002,110622/A1112757167#1118#9005550253395002.wav,TIN TỨC UKRAINE VÀ NGA,TIN TỨC UKRAINE VÀ NGA,110622,1.9,4.22553443610143,['Có từ tiếng Anh']
110622_A114487118#7227#9005548278987480,110622/A114487118#7227#9005548278987480.wav,TỪ TÔM,TỪ TÔM,110622,0.41,3.25,"['Audio trống', 'Tạp âm', 'Đọc khó nghe']"
110622_A114487118#7227#9005548565501109,110622/A114487118#7227#9005548565501109.wav,HÁT BÀI HÁT BÀI BÀI BÀI,HÁT BÀI HÁT BÀI BÀI BÀI,110622,0.0,5.04,"['Tạp âm', 'Đọc khó nghe', 'Không rõ cách đọc']"
110622_A114034938#7221#9005550271376480,110622/A114034938#7221#9005550271376480.wav,HAI CẦU THỦ ÁO XANH CÓ VẺ BẤT LỰC TRƯỚC PHA ĐI BÓNG CỦA WARREN,HAI CẦU THỦ ÁO XANH CÓ VẺ BẤT LỰC TRƯỚC PHA ĐI BÓNG CỦA WARREN,110622,0.8048395660057467,3.930886660168086,['Có từ tiếng Anh']
110622_A114611870#7215#9005549673286514,110622/A114611870#7215#9005549673286514.wav,MỞ CHO,MỞ CHO,110622,0.0,4.7,"['Tạp âm', 'Đọc khó nghe', 'Không rõ cách đọc']"
110622_A117476480#7208#9005550012508835,110622/A117476480#7208#9005550012508835.wav,ĂN RỒI À,ĂN RỒI À,110622,0.02,4.38,"['Audio trống', 'Tạp âm']"
110622_A117913917#7282#9005548538996641,110622/A117913917#7282#9005548538996641.wav,KHÔNG KẾT NỐI,KHÔNG KẾT NỐI,110622,0.0,5.73,"['Audio trống', 'Tạp âm']"
110622_A117913917#7282#9005548631328956,110622/A117913917#7282#9005548631328956.wav,STUPID,STUPID,110622,1.19528293135436,2.10534322820037,['Có từ tiếng Anh']
110622_A117913917#7282#9005548711859872,110622/A117913917#7282#9005548711859872.wav,BẬT PIANO,BẬT PIANO,110622,1.531932745825603,2.225445019710368,['Có từ tiếng Anh']
110622_A114288463#7261#9005547924348410,110622/A114288463#7261#9005547924348410.wav,CON NGỖNG,CON NGỖNG,110622,2.113051948051948,2.91,['Đọc khó nghe']
110622_A1113256714#7260#9005548097902695,110622/A1113256714#7260#9005548097902695.wav,KỂ CHUYỆN BẠCH TUYẾT,KỂ CHUYỆN BẠCH TUYẾT,110622,1.6044183673469388,3.30508326888981,"['Đọc khó nghe', 'Không rõ cách đọc']"
110622_A1113256714#7260#9005548326208558,110622/A1113256714#7260#9005548326208558.wav,TÁM CỘNG MỘT BẰNG MẤY,TÁM CỘNG MỘT BẰNG MẤY,110622,1.948275742115028,3.3885234230055654,"['Đọc khó nghe', 'Không rõ cách đọc']"
110622_A1113256714#7260#9005550341174991,110622/A1113256714#7260#9005550341174991.wav,MỞ CHUYỆN BA CHÚ HEO CON,MỞ CHUYỆN BA CHÚ HEO CON,110622,1.4626136363636366,3.3633928571428573,['Đọc khó nghe']
110622_A1113256714#7260#9005548614524756,110622/A1113256714#7260#9005548614524756.wav,TẢI XE TẢI XE TẢI,TẢI XE TẢI XE TẢI,110622,0.0,5.69,"['Audio trống', 'Tạp âm']"
110622_A1113256714#7260#9005548015705822,110622/A1113256714#7260#9005548015705822.wav,MÌNH ƠI,MÌNH ƠI,110622,0.0,3.93,"['Audio trống', 'Tạp âm']"
110622_A114226870#7203#9005549841700325,110622/A114226870#7203#9005549841700325.wav,HÔM NAY LÀ THỨ MẤY,HÔM NAY LÀ THỨ MẤY,110622,0.25,3.75,"['Audio trống', 'Tạp âm']"
110622_A1203642040#7170#9005548563785053,110622/A1203642040#7170#9005548563785053.wav,BẬT BỜ LU TÚT,BẬT BLUETOOTH,110622,1.37840793135436,2.302248376623377,['Có từ tiếng Anh']
110622_A1203653797#7170#9005549497870048,110622/A1203653797#7170#9005549497870048.wav,"KHÔNG, ẤN NÚT ĐI","KHÔNG, ẤN NÚT ĐI",110622,0.7,2.037572289342556,['Đọc khó nghe']
110622_A114533708#7136#9005548190636357,110622/A114533708#7136#9005548190636357.wav,MỞ ANDROID BOOK,MỞ ANDROID BOOK,110622,1.419258116883117,2.696928339517626,['Có từ tiếng Anh']
110622_A114533708#7136#9005549101570932,110622/A114533708#7136#9005549101570932.wav,MỞ ANDROID BOOK,MỞ ANDROID BOOK,110622,1.289448051948052,2.3804594484704986,['Có từ tiếng Anh']
110622_A114533708#7136#9005548885612758,110622/A114533708#7136#9005548885612758.wav,"ÔI KHÔNG, GIA ĐÌNH ANH ĐANG GẶP NGUY HIỂM","ÔI KHÔNG, GIA ĐÌNH ANH ĐANG GẶP NGUY HIỂM",110622,3.188561688311688,5.319918831168832,['Audio trống']
110622_A114533708#7136#9005549232353903,110622/A114533708#7136#9005549232353903.wav,MỞ ANDROID BOOK,MỞ ANDROID BOOK,110622,1.3245758348794063,2.3561528293135434,['Có từ tiếng Anh']
110622_A114533708#7136#9005550440482827,110622/A114533708#7136#9005550440482827.wav,MỞ ANDROID BOX,MỞ ANDROID BOX,110622,2.685823051948052,3.827998840445269,['Có từ tiếng Anh']
110622_A1203642040#7170#9005548052050768,110622/A1203642040#7170#9005548052050768.wav,NGHE MÀ RA LỆNH TẮT ĐÈN KHÔNG NGHE ĐƯỢC THÌ EM CHECK CÁI KIBANA,NGHE MÀ RA LỆNH TẮT ĐÈN KHÔNG NGHE ĐƯỢC THÌ EM CHECK CÁI KIBANA,110622,0.2572739052330889,4.072024913861648,['Có từ tiếng Anh']
